48.7932,0.1352,0.5049,2.3194,0.0055,0.9064,608.7009,5.0658,0.0,5.0424,7.0491,0.0137,18.224,135.8,0.1096,15.9,66.9255,5.6151,2.738,15.9,0.369,22.7173,0.7,6.2124,0.0008,3002.46,86.106,-3281.25,-0.0003,1.3741
28.0488,0.1242,0.4976,2.3167,0.0055,0.7917,608.8491,2.1062,-0.0946,3.6763,7.5445,-0.0171,17.2796,93.2,0.1096,15.87,46.6954,2.166,2.584,15.85,0.365,20.0236,1.5,4.7587,0.0016,2962.65,84.533,-3646.75,-0.0001,1.1963
44.1051,0.1021,0.5007,2.3078,0.0043,0.8096,607.6764,2.618,0.5204,5.4679,7.7205,-0.0424,15.6301,137.2,0.1096,15.88,57.1924,4.1002,2.581,15.84,0.392,17.9782,1.7,5.0783,0.0016,3021.41,84.3232,-3962.75,-0.0002,1.2232
68.5099,0.0941,0.5035,2.3167,0.0037,0.8673,635.5618,8.1365,-0.0946,7.9872,6.9249,0.0143,58.7614,222.6,0.1096,15.87,68.4041,2.166,2.584,15.85,0.148,17.7327,0.8,6.0165,0.0006,3073.81,85.0856,-4813.25,0.0002,1.3127
50.925,0.1416,0.5033,2.298,0.0062,0.8366,620.8718,6.4291,0.4258,5.3611,7.6976,-0.0825,486.216,143.3,0.1096,15.86,60.9655,5.515,2.647,15.85,0.09,1.3718,0.7,5.3321,0.0017,2983.31,85.5455,-4188.3333,-0.0001,1.272
30.775,0.1092,0.4968,2.3167,0.0055,0.8246,611.0773,2.7565,-0.0946,3.6795,7.4071,-0.0187,299.4199,90.5,0.1096,15.87,138.2664,2.166,2.584,15.85,0.314,2.0373,1.9,7.4826,0.0016,3029.19,86.4465,-3764.75,0.0001,1.2465
10.8742,0.1076,0.5076,2.3128,0.0033,0.8575,617.5136,3.1405,-0.5204,1.367,7.8629,0.0508,623.1458,33.6,0.1096,15.91,93.142,2.4706,2.571,15.87,0.463,1.4218,1.3,7.5351,0.0013,3082.31,83.8879,-4085.0,0.0003,1.2877
29.6831,0.1021,0.4915,2.298,0.0045,0.8096,618.22,1.9947,0.4258,3.4233,6.6246,-0.0059,17.1137,85.9,0.1096,15.86,71.2259,5.515,2.647,15.85,0.374,22.4382,1.0,6.1843,0.0017,2997.92,84.3232,-4001.0,-0.0004,1.2232
29.4518,0.1032,0.5019,2.3128,0.0055,0.9187,631.0582,2.3146,-0.5204,3.6399,8.6678,-0.0571,66.2335,89.8,0.1096,15.91,63.3404,2.4706,2.571,15.87,0.231,14.9018,1.7,5.925,0.001,3067.43,86.3239,-4169.0,0.0,1.3963
59.647,0.1222,0.5025,2.3194,0.0044,0.5904,611.3082,7.842,0.0,6.224,7.1352,-0.0705,79.2955,157.7,0.1096,15.9,59.109,5.6151,2.738,15.9,0.131,4.4391,1.1,6.711,0.0016,2864.05,85.0841,-6166.0,-0.0007,0.8945
62.371,0.0431,0.507,2.3038,0.0031,0.69,596.4182,5.4561,-0.5677,7.8961,7.6987,-0.0253,51.6656,197.8,0.1096,15.91,84.4385,3.6465,2.618,15.9,0.131,-15.31,0.8,6.9933,0.0007,3024.14,86.0209,-4398.0,0.0002,1.0494
60.4051,0.0536,0.4988,2.3128,0.0043,0.7981,610.4491,8.3468,-0.5204,7.7728,7.9007,0.0076,20.8618,183.2,0.1096,15.91,50.3692,2.4706,2.571,15.87,0.401,27.3227,1.8,7.3823,0.001,3032.29,85.564,-4075.0,-0.0001,1.2003
14.4982,0.0687,0.492,2.3704,0.0032,0.7062,601.6464,3.1382,1.608,2.1637,7.4873,0.0276,16.3933,56.5,0.1096,15.85,62.7306,3.7035,2.803,15.83,0.452,18.1782,1.1,5.612,0.0014,2988.95,86.3416,-3463.0,0.0,1.0728
42.4001,0.1561,0.5025,2.3715,0.0045,0.7661,604.8227,7.476,1.419,5.6988,7.6796,-0.012,18.8615,141.7,0.1096,15.81,114.768,3.1673,2.898,15.8,0.092,22.3736,0.7,4.8209,0.0019,3052.43,85.1712,-3111.75,0.0,1.1566
73.6729,0.1151,0.5007,2.3715,0.0035,0.837,598.3609,7.3298,1.419,7.6866,7.5182,-0.0137,26.9209,191.2,0.1096,15.81,40.4283,3.1673,2.898,15.8,0.2,24.4791,0.4,5.8192,0.0018,3031.44,85.2666,-6455.75,0.0002,1.27
36.7281,0.1319,0.4948,2.3715,0.0044,0.5986,621.0264,2.5263,1.419,4.7768,6.0616,0.0413,99.6044,116.4,0.1096,15.81,114.502,3.1673,2.898,15.8,0.528,6.2045,0.9,5.8126,0.0015,3020.25,84.9334,-4539.25,0.0001,0.9033
53.9406,0.1242,0.5051,2.3715,0.0045,0.7917,587.9964,4.9988,1.419,6.3378,7.4482,-0.0665,158.3629,157.4,0.1096,15.81,74.6673,3.1673,2.898,15.8,0.219,6.9082,0.9,5.71,0.0018,3020.71,84.533,-3721.75,0.0,1.1963
43.2794,0.1352,0.5044,2.3715,0.0035,0.9064,610.8391,6.2002,1.419,5.2405,7.6289,0.0494,20.5885,126.7,0.1096,15.81,78.8645,3.1673,2.898,15.8,0.486,23.2655,1.0,5.4597,0.0018,2933.79,86.106,-4870.5,0.0003,1.3741
81.1714,0.1424,0.4986,2.3715,0.0055,0.6545,629.0709,7.8865,1.419,9.6015,7.5574,0.0176,189.3778,222.0,0.1096,15.81,100.8596,3.1673,2.898,15.8,0.607,-7.8309,1.5,7.1979,0.0019,3067.25,85.3625,-3503.0,-0.0002,0.9883
40.958,0.0969,0.5005,2.3715,0.0055,0.6217,602.9718,3.1949,1.419,4.7505,8.6068,0.0367,0.0,114.7,0.1096,15.81,121.4514,3.1673,2.898,15.8,0.413,0.5373,1.4,3.7388,0.0011,2973.52,85.5361,-1876.75,0.0004,0.9387
63.0057,0.1561,0.5057,2.3078,0.0037,0.7661,624.6418,5.4537,0.5204,6.9628,6.7468,-0.0182,351.6788,172.5,0.1096,15.88,46.9257,4.1002,2.581,15.84,0.169,3.1136,0.9,6.8944,0.0018,2999.81,85.1712,-3699.0,-0.0002,1.1566
47.2077,0.1079,0.5091,2.3128,0.0055,0.8079,610.0518,6.751,-0.5204,5.5186,7.1745,-0.0587,13.7758,135.4,0.1096,15.91,112.0698,2.4706,2.571,15.87,0.118,25.1891,0.8,4.8892,0.0016,3098.79,85.1817,-4697.6667,0.0006,1.2209
35.3315,0.1109,0.4999,2.2881,0.0055,0.7079,609.9336,2.1935,0.2838,4.4327,7.3998,0.1341,373.1707,112.6,0.1096,15.87,110.675,2.996,2.565,15.92,0.35,1.23,1.1,5.7926,0.0017,2995.26,87.4809,-5953.5,-0.0003,1.0637
46.0143,0.0536,0.5025,2.3132,0.0029,0.7981,601.11,2.0522,0.8042,4.7624,7.2921,-0.0368,60.3143,119.8,0.1096,15.91,43.6348,3.5981,2.521,15.88,0.125,13.5955,0.8,5.889,0.0018,3065.02,85.564,-2521.0,0.0001,1.2003
18.0744,0.1424,0.5011,2.3132,0.0029,0.8217,633.4954,2.4263,0.8042,2.1937,6.9477,0.0414,444.441,55.3,0.1096,15.91,60.3009,3.5981,2.521,15.88,0.293,-2.9273,1.8,4.9208,0.0012,3091.11,92.072,908.25,-0.0001,1.2339
39.8124,0.1076,0.4967,2.3132,0.0029,0.8575,606.9455,3.2532,0.8042,4.3805,6.6588,0.0187,58.6936,110.8,0.1096,15.91,78.479,3.5981,2.521,15.88,0.382,13.3745,1.5,6.003,0.0015,2941.71,83.8879,-3587.25,0.0001,1.2877
51.3185,0.0872,0.5019,2.3132,0.0029,0.8867,608.03,3.3123,0.8042,6.5031,7.5669,-0.0098,10.7782,160.1,0.1096,15.91,55.7285,3.5981,2.521,15.88,0.175,27.4627,1.0,5.8049,0.0012,3019.05,85.482,-2401.75,0.0001,1.3359
69.853,0.1535,0.4992,2.3194,0.0031,0.7129,608.1973,5.3884,0.0,9.1043,7.968,0.0122,222.5071,223.1,0.1096,15.9,111.3195,5.6151,2.738,15.9,0.507,1.9145,1.2,6.9949,0.0018,3054.7,86.3857,-6025.0,0.0007,1.0758
24.5102,0.1424,0.4997,2.3149,0.0044,0.8217,626.9545,3.9528,-0.4258,3.5144,6.8896,0.0665,68.4894,88.3,0.1096,15.88,45.9774,4.5552,2.539,15.85,0.491,9.5927,1.3,7.0251,0.0011,3033.33,92.072,-3305.5,0.0005,1.2339
68.1269,0.1115,0.5036,2.3128,0.0033,0.6651,610.3745,8.2695,-0.5204,7.6566,7.6993,-0.0906,275.55,185.4,0.1096,15.91,132.9845,2.4706,2.571,15.87,0.499,1.8182,1.4,5.5382,0.001,2926.4,84.8399,-6918.0,0.0,1.0048
42.6155,0.1132,0.5003,2.3865,0.0029,0.8196,613.6609,4.2735,0.5204,6.0108,6.5606,-0.03,16.3923,146.8,0.1096,15.78,69.5389,2.5145,3.32,15.75,0.16,22.6936,0.9,5.3561,0.0016,3081.75,84.3575,-4935.0,0.0004,1.2356
27.3247,0.0536,0.5004,2.3865,0.0029,0.7981,630.1173,3.6539,0.5204,2.9372,7.6925,0.0493,57.3217,74.2,0.1096,15.78,113.767,2.5145,3.32,15.75,0.332,19.1027,1.1,4.2466,0.0007,2936.59,85.564,-3591.25,0.0002,1.2003
69.5191,0.1424,0.5026,2.3149,0.0029,0.8217,614.6764,7.671,-0.4258,7.7467,7.0932,-0.0325,160.9461,187.0,0.1096,15.88,60.9455,4.5552,2.539,15.85,0.672,3.3055,1.3,6.0876,0.0014,3093.48,92.072,-5043.5,0.0002,1.2339
58.5259,0.1079,0.4997,2.3865,0.0029,0.8079,619.9836,3.152,0.5204,7.6282,6.578,-0.0143,59.499,174.4,0.1096,15.78,47.6856,2.5145,3.32,15.75,0.759,13.6809,2.0,7.4121,0.002,2975.92,85.1817,-4999.75,0.0002,1.2209
43.9394,0.1104,0.5021,2.3865,0.0044,0.9871,610.13,5.3955,0.5204,4.961,7.6372,0.0251,15.6798,128.2,0.1096,15.78,97.1246,2.5145,3.32,15.75,0.127,26.9136,0.8,6.5545,0.0017,2787.49,84.87,-3403.0,-0.0003,1.4858
53.6287,0.1049,0.4932,2.2948,0.0027,0.6944,611.0664,7.1357,0.4258,6.0866,7.2594,-0.0515,0.0,145.7,0.1096,15.7,31.9434,2.5663,2.634,15.67,0.342,0.1427,0.7,4.5201,0.0018,3039.66,85.5528,-4714.25,0.0003,1.0489
38.4425,0.1132,0.5013,2.3101,0.0039,0.8196,621.3336,4.2071,-0.2838,4.4365,7.1851,-0.0292,32.9492,110.9,0.1096,15.88,70.2126,4.3742,2.544,15.82,0.168,14.75,0.9,6.106,0.0028,2973.53,84.3575,-5428.5,-0.0002,1.2356
22.9517,0.0801,0.4972,2.3865,0.0029,0.799,615.6173,5.4834,0.5204,2.2858,8.4215,-0.0459,66.9512,58.5,0.1096,15.78,86.7429,2.5145,3.32,15.75,0.188,8.0955,0.6,5.9448,0.0012,2954.36,85.6608,-2435.5,0.0001,1.2026
42.7769,0.1611,0.4963,2.3132,0.0032,0.828,609.3745,4.9585,0.8042,5.0079,7.7254,-0.086,494.7746,124.7,0.1096,15.91,94.243,3.5981,2.521,15.88,0.122,0.8873,1.0,6.7706,0.0011,2894.04,85.2626,-3767.0,0.0003,1.2503
43.6687,0.0688,0.503,2.3144,0.0037,0.6848,622.4182,2.0441,0.2838,5.9181,7.1254,0.0217,225.4237,143.9,0.1096,15.17,108.6217,5.1216,2.441,15.82,0.454,1.77,1.7,5.6249,0.0015,3042.9,85.2764,2363.0,-0.0007,1.0359
27.2523,0.1079,0.5098,2.3796,0.0038,0.8079,631.3464,4.9866,0.0,3.428,6.6709,-0.0251,25.0614,86.6,0.1096,15.74,71.7303,5.2514,2.734,15.73,0.091,21.1082,0.7,6.6207,0.0017,2915.83,85.1817,-4197.75,0.0003,1.2209
50.4392,0.1115,0.5017,2.295,0.0035,0.6651,616.0955,7.4283,-0.0473,7.4644,7.3641,0.0156,148.2928,169.7,0.1096,15.88,58.4768,3.2179,2.56,15.88,0.385,4.6327,2.2,5.6047,0.0014,2967.04,84.8399,-4114.25,-0.0007,1.0048
43.5616,0.1561,0.4983,2.3149,0.0029,0.7661,597.2918,7.1304,-0.4258,5.8772,7.5917,-0.0049,58.5837,146.7,0.1096,15.88,58.4861,4.5552,2.539,15.85,0.23,10.7709,0.7,5.4104,0.0014,3057.33,85.1712,1932.5,0.0001,1.1566
43.2167,0.1363,0.5031,2.3725,0.003,0.7397,606.8073,3.9495,0.0473,4.6975,6.9673,-0.1496,108.4826,113.0,0.1096,15.81,67.6734,1.6475,2.749,15.77,0.141,4.4155,0.6,6.9078,0.0009,2904.17,86.4863,-3079.5,-0.0006,1.1168
34.8134,0.1132,0.4988,2.3796,0.0044,0.8196,614.7745,2.8963,0.0,4.0433,7.3682,-0.0389,124.5155,100.1,0.1096,15.74,60.2194,5.2514,2.734,15.73,0.151,4.4091,0.7,5.9585,0.0015,3038.41,84.3575,-3188.5,0.0008,1.2356
30.3468,0.0941,0.505,2.295,0.0032,0.7185,610.98,4.1736,-0.0473,3.8879,6.957,0.0045,82.5458,96.6,0.1096,15.88,67.9396,3.2179,2.56,15.88,0.125,-10.37,1.2,5.9763,0.0017,3035.75,84.7297,-2788.75,-0.0004,1.0847
33.47,0.0977,0.5068,2.3144,0.0027,0.7092,610.8109,3.3523,0.2838,3.9919,6.9135,0.0688,289.8812,96.3,0.1096,15.17,63.6912,5.1216,2.441,15.82,0.293,2.0664,0.8,5.7407,0.0013,2991.98,86.8866,-3287.0,-0.0001,1.0703
60.0293,0.0977,0.5001,2.3144,0.0027,0.7092,601.6855,6.4224,0.2838,7.3181,7.9498,0.0341,0.0,166.4,0.1096,15.17,35.8203,5.1216,2.441,15.82,0.161,-0.2173,1.0,5.4296,0.002,3065.83,86.8866,-5657.0,-0.0004,1.0703
30.4861,0.0977,0.5004,2.3144,0.0027,0.7092,608.3127,2.4269,0.2838,3.6438,6.9962,0.043,57.3441,89.4,0.1096,15.17,86.8682,5.1216,2.441,15.82,0.143,4.97,0.7,5.067,0.0032,3106.85,86.8866,-3073.0,-0.0003,1.0703
34.5822,0.1611,0.5014,2.3132,0.0033,0.828,611.8491,1.5096,0.8042,3.5748,7.0122,-0.0544,444.5596,90.5,0.1096,15.91,38.9581,3.5981,2.521,15.88,0.131,1.4036,0.8,6.5322,0.0019,3033.82,85.2626,-5171.5,-0.0005,1.2503
24.7452,0.1054,0.5034,2.3725,0.0038,0.6922,600.6009,2.7946,0.0473,2.9832,7.9321,-0.0133,162.5115,76.6,0.1096,15.81,82.3926,1.6475,2.749,15.77,0.492,2.9536,1.7,5.4449,0.0008,3059.46,84.9798,-4742.25,-0.0004,1.0446
47.9639,0.0822,0.5025,2.3978,0.0036,0.8131,607.1264,5.1993,0.6623,5.8934,8.521,0.1724,0.0,148.1,0.1096,15.76,51.7241,4.6754,2.76,15.73,0.185,-0.5691,1.2,8.067,0.0017,2908.11,84.742,-4315.25,0.0,1.2231
49.1158,0.1115,0.5021,2.2881,0.0033,0.6651,616.5755,5.3936,0.2838,6.3866,7.1213,-0.0711,91.4396,162.0,0.1096,15.87,65.1094,2.996,2.565,15.92,0.584,5.8727,1.4,6.397,0.002,3111.09,84.8399,-4301.75,0.0,1.0048
69.5795,0.1424,0.5004,2.3796,0.0038,0.6545,628.22,7.081,0.0,8.0826,8.1275,-0.1297,66.4663,197.2,0.1096,15.74,83.9038,5.2514,2.734,15.73,0.524,14.0673,1.6,8.3024,0.0008,3098.45,85.3625,-3449.75,-0.0002,0.9883
64.5049,0.0919,0.4967,2.3796,0.0027,0.7471,622.1827,7.6913,0.0,7.5797,7.2812,-0.1105,202.4343,186.0,0.1096,15.74,96.6133,5.2514,2.734,15.73,0.441,-5.6018,1.3,5.5076,0.002,3084.0,85.1669,-4717.75,0.0005,1.1279
27.6462,0.0688,0.5024,2.3161,0.0027,0.6848,623.8827,6.4678,-0.2365,3.4737,7.7042,0.0014,232.8941,86.1,0.1096,15.89,70.6421,4.6747,2.702,15.87,0.202,2.0009,0.7,6.296,0.0019,2959.29,85.2764,-1758.25,-0.0007,1.0359
53.3647,0.0941,0.4989,2.3796,0.0029,0.8673,611.3682,6.2214,0.0,5.9643,7.5287,0.0025,9.803,161.6,0.1096,15.74,59.5938,5.2514,2.734,15.73,0.618,20.81,1.1,5.1212,0.0014,3047.54,85.0856,-3080.0,-0.0001,1.3127
61.8735,0.0822,0.4933,2.2881,0.0043,0.8131,637.8855,7.3656,0.2838,7.8069,7.4954,-0.0536,202.0477,185.8,0.1096,15.87,122.7323,2.996,2.565,15.92,0.155,-5.9045,0.7,5.0939,0.0006,2990.95,84.742,-7391.75,-0.0008,1.2231
22.5561,0.1146,0.4934,2.3796,0.0029,0.7461,608.7982,3.5112,0.0,2.8293,7.6588,0.0778,0.0,72.7,0.1096,15.74,75.8037,5.2514,2.734,15.73,0.427,-0.3264,1.2,6.6857,0.0008,3038.81,84.7228,-3871.75,-0.001,1.1351
55.6624,0.1535,0.5023,2.2881,0.003,0.7129,622.3518,4.9134,0.2838,6.2482,6.1616,-0.0938,144.7001,157.3,0.1096,15.87,41.0476,2.996,2.565,15.92,0.518,4.3055,1.6,5.8235,0.0015,3028.43,86.3857,-6466.5,0.0006,1.0758
13.1632,0.0536,0.5012,2.3099,0.0029,0.7981,605.0264,2.8473,0.2365,1.7121,7.3715,-0.0025,77.742,43.1,0.1096,15.84,55.6342,5.3239,2.512,15.85,0.66,5.0809,0.8,5.876,0.0014,2950.18,85.564,-2877.5,0.0002,1.2003
64.7942,0.1535,0.4973,2.3132,0.0035,0.7129,610.8955,6.7796,0.8042,7.8362,7.8947,0.0547,86.0115,187.4,0.1096,15.91,71.5759,3.5981,2.521,15.88,0.179,6.3364,0.7,5.2134,0.001,3190.45,86.3857,-6280.25,-0.001,1.0758
38.3496,0.0822,0.5012,2.2948,0.0035,0.8131,614.6018,4.3407,0.4258,4.667,7.7681,-0.0364,136.2269,112.4,0.1096,15.7,41.2971,2.5663,2.634,15.67,0.13,3.1418,1.0,7.3221,0.0023,2893.56,84.742,-4238.75,-0.0003,1.2231
24.3016,0.1104,0.5035,2.3099,0.0047,0.9871,610.3173,2.797,0.2365,2.7624,8.093,0.0986,24.7028,68.5,0.1096,15.84,35.4588,5.3239,2.512,15.85,0.164,22.1027,1.3,5.8781,0.0018,3031.79,84.87,-2140.0,0.0,1.4858
37.3422,0.1156,0.494,2.3161,0.0036,0.7925,633.6936,4.4355,-0.2365,4.2338,8.0216,0.0303,0.0,106.0,0.1096,15.89,44.0971,4.6747,2.702,15.87,0.436,-0.8891,1.2,6.7978,0.0019,3111.28,84.7872,-4166.0,-0.0012,1.1913
50.7446,0.0431,0.4982,2.3978,0.0036,0.69,606.8545,4.7348,0.6623,5.2256,6.6501,0.001,74.9768,130.4,0.1096,15.76,67.5611,4.6754,2.76,15.73,0.548,-6.8555,0.9,6.0995,0.001,3100.44,86.0209,-3234.75,-0.0008,1.0494
47.9912,0.0431,0.499,2.3978,0.0036,0.69,617.3936,6.4596,0.6623,6.3943,6.9747,-0.0399,202.1169,142.4,0.1096,15.76,55.2027,4.6754,2.76,15.73,0.417,2.1473,1.2,8.0235,0.0021,3040.45,86.0209,-6040.25,-0.0008,1.0494
52.4404,0.0941,0.5013,2.2881,0.0044,0.7185,611.9973,5.5571,0.2838,5.4081,7.7229,-0.0456,55.2829,132.5,0.1096,15.87,54.8976,2.996,2.565,15.92,0.09,-8.4836,1.1,6.6714,0.0011,2942.16,84.7297,-3569.75,0.0,1.0847
38.2011,0.1611,0.5051,2.3796,0.0038,0.828,611.1118,2.6426,0.0,4.0605,8.1129,0.0039,207.7101,105.2,0.1096,15.74,74.5271,5.2514,2.734,15.73,0.151,3.9382,0.6,4.6687,0.002,3012.18,85.2626,-7298.5,0.0,1.2503
71.1953,0.1489,0.4981,2.3132,0.0043,0.96,627.7345,6.7999,0.8042,8.5527,7.6543,-0.059,0.0,207.1,0.1096,15.91,24.2933,3.5981,2.521,15.88,0.465,-0.2618,2.0,5.9945,0.0022,2973.57,84.7529,-4660.0,-0.0003,1.4439
53.2579,0.0822,0.4987,2.3796,0.0029,0.8131,608.6636,2.9439,0.0,7.1256,6.6506,-0.0948,250.2115,161.8,0.1096,15.74,87.9626,5.2514,2.734,15.73,0.118,-2.7936,0.8,7.9424,0.0006,2999.4,84.742,-4125.6667,-0.0007,1.2231
65.6834,0.0977,0.5041,2.3099,0.0047,0.7092,610.4564,7.8831,0.2365,6.6017,7.8226,0.03,181.8352,168.2,0.1096,15.84,68.6513,5.3239,2.512,15.85,0.152,3.8936,0.9,5.0725,0.0029,3066.07,86.8866,-4882.0,0.0001,1.0703
44.3615,0.1424,0.4987,2.3132,0.0047,0.6545,627.1736,2.8825,0.7569,5.8313,7.2401,-0.0545,186.5408,136.1,0.1096,15.84,70.3015,2.7991,2.49,15.77,0.408,-5.9236,2.2,4.7226,0.0019,3063.36,85.3625,-3711.0,0.0002,0.9883
45.5764,0.1472,0.4976,2.3025,0.0058,0.8845,620.8991,6.5542,-0.2838,5.2379,7.0502,0.0,85.8727,128.9,0.1096,15.81,37.9536,4.3118,2.507,15.84,0.557,4.0991,1.4,6.4426,0.0012,2988.92,84.5743,-4089.0,0.0,1.3412
37.1481,0.1115,0.5002,2.2948,0.0035,0.6651,619.1936,4.8781,0.4258,4.6735,7.828,0.0336,146.9189,119.0,0.1096,15.7,73.7605,2.5663,2.634,15.67,0.679,6.3436,1.3,4.8829,0.0023,3089.31,84.8399,-4070.3333,-0.0008,1.0048
64.792,0.1139,0.5088,2.3132,0.0047,0.8549,606.02,4.6157,0.7569,7.4798,7.0112,0.1855,0.0,188.2,0.1096,15.84,34.8493,2.7991,2.49,15.77,0.211,0.31,0.5,13.0958,0.0019,2939.94,83.9167,-3822.0,0.0,1.2837
54.6892,0.0872,0.4981,2.3099,0.0047,0.8867,607.0473,7.8575,0.2365,5.8268,8.4844,0.0548,15.1151,150.0,0.1096,15.84,94.5703,5.3239,2.512,15.85,0.117,28.5145,0.7,5.7813,0.0017,2936.04,85.482,-2110.25,0.0002,1.3359
43.9927,0.1115,0.5003,2.3161,0.0029,0.6651,610.3036,4.8594,-0.2365,4.6364,7.0623,-0.0721,150.2148,113.9,0.1096,15.89,73.1696,4.6747,2.702,15.87,0.219,4.0209,1.3,6.7984,0.0012,3206.18,84.8399,-3625.75,-0.0005,1.0048
24.6078,0.1611,0.5016,2.2948,0.0038,0.828,622.3455,4.1744,0.4258,2.976,7.1271,0.0296,199.8023,74.7,0.1096,15.7,76.7083,2.5663,2.634,15.67,0.094,3.2182,1.3,5.3185,0.0017,3109.46,85.2626,-4260.0,-0.0001,1.2503
41.3023,0.1032,0.5084,2.3725,0.0029,0.9187,620.7318,3.7289,0.0473,4.8798,8.2294,0.1053,54.8332,120.8,0.1096,15.81,46.3625,1.6475,2.749,15.77,0.183,14.3891,1.0,5.1885,0.0016,2998.23,86.3239,-5029.75,0.0,1.3963
35.0525,0.1463,0.4997,2.3099,0.0031,0.7611,606.7309,5.2959,0.2365,4.0073,7.2776,0.0995,40.8297,104.4,0.1096,15.84,58.5894,5.3239,2.512,15.85,0.186,6.2455,1.0,4.9057,0.002,3047.65,86.931,-3957.0,-0.0001,1.1473
36.5983,0.0857,0.4994,2.2881,0.003,0.8823,604.3945,5.5056,0.2838,4.7078,7.2252,-0.1217,129.7989,116.7,0.1096,15.87,113.8543,2.996,2.565,15.92,0.364,3.7982,1.3,6.2071,0.0013,3118.63,85.4465,-3857.75,0.0005,1.3429
36.0673,0.1092,0.5017,2.3161,0.0036,0.6614,638.0791,6.8081,-0.2365,4.0882,6.8177,-0.041,520.0832,102.3,0.1096,15.89,82.829,4.6747,2.702,15.87,0.139,-1.9555,0.7,6.114,0.002,2993.48,84.5551,-3803.5,0.0,0.9938
17.4445,0.1561,0.4996,2.3144,0.0038,0.7661,597.1818,2.9221,0.2838,1.8952,7.9535,-0.0009,82.6132,47.0,0.1096,15.17,138.385,5.1216,2.441,15.82,0.142,-10.6036,0.5,6.4455,0.0016,3045.73,85.1712,-4156.25,0.0001,1.1566
45.5199,0.0977,0.502,2.3132,0.0037,0.7092,606.4227,4.9721,0.7569,4.2633,8.2782,0.1613,143.0412,107.1,0.1096,15.84,104.2924,2.7991,2.49,15.77,0.178,3.88,0.7,5.9837,0.0017,3067.14,86.8866,-4011.0,0.0002,1.0703
54.3778,0.1092,0.5026,2.3796,0.0029,0.7932,622.5836,2.5985,0.0,7.2026,7.6653,-0.0709,89.9121,164.8,0.1096,15.74,61.3522,5.2514,2.734,15.73,0.329,5.7945,1.2,6.0564,0.0022,2982.49,84.4995,-3756.75,0.0001,1.205
40.7951,0.1611,0.4966,2.3796,0.0032,0.828,610.0327,3.9416,0.0,5.0795,6.2597,0.1592,0.0,125.1,0.1096,15.74,49.6994,5.2514,2.734,15.73,0.293,0.8018,0.9,6.8803,0.0017,2927.75,85.2626,-4642.25,-0.0006,1.2503
74.1328,0.1242,0.5015,2.3132,0.0027,0.7917,608.2509,8.1426,0.7569,8.3096,6.5254,-0.016,77.4635,209.7,0.1096,15.84,39.1244,2.7991,2.49,15.77,0.488,10.8955,1.0,5.2501,0.0018,3001.5,84.533,-4241.0,0.0,1.1963
55.7685,0.1076,0.5077,2.3132,0.0027,0.8575,629.6191,6.879,0.7569,5.0691,7.2058,0.0127,73.041,127.4,0.1096,15.84,45.0065,2.7991,2.49,15.77,0.608,15.2791,1.8,5.3828,0.0019,2875.43,83.8879,-3179.0,-0.0002,1.2877
64.1973,0.0989,0.4988,2.3025,0.0031,0.6734,630.4945,7.9381,-0.2838,6.525,7.1704,0.0155,60.6392,167.1,0.1096,15.81,80.5257,4.3118,2.507,15.84,0.184,18.7173,0.9,5.5977,0.0017,2957.88,85.4451,-3597.5,0.0,1.017
38.54,0.1406,0.4964,2.3073,0.0039,0.7185,607.8545,4.1057,-0.0473,4.4622,7.5172,-0.0035,238.5542,108.7,0.1096,15.76,59.2844,4.3986,2.486,15.75,0.326,3.3955,1.3,6.6343,0.002,3047.0,85.5573,-2602.3333,-0.0005,1.0854
53.4853,0.0801,0.4996,2.3099,0.0047,0.799,611.0473,6.2446,0.2365,6.3196,7.21,0.039,0.0,145.7,0.1096,15.84,63.7754,5.3239,2.512,15.85,0.172,0.1227,0.7,5.6683,0.0015,3037.81,85.6608,-4183.5,0.0003,1.2026
36.0618,0.1424,0.5013,2.3132,0.0029,0.8217,621.3155,2.9801,0.7569,4.5253,7.0784,-0.0004,188.1914,107.5,0.1096,15.84,36.2729,2.7991,2.49,15.77,0.306,3.5336,1.6,5.2265,0.0021,3040.17,92.072,-3198.5,-0.0001,1.2339
54.0144,0.0969,0.4968,2.3073,0.0031,0.6217,633.6645,7.1352,-0.0473,6.1573,7.401,-0.1407,199.4207,158.3,0.1096,15.76,109.8725,4.3986,2.486,15.75,0.392,-5.3355,1.1,4.4363,0.0023,3067.89,85.5361,-3542.5,-0.0003,0.9387
49.4493,0.1424,0.4992,2.3132,0.0037,0.8217,604.8864,8.836,0.7569,5.9184,6.9129,0.0126,429.1324,136.8,0.1096,15.84,51.0375,2.7991,2.49,15.77,0.439,1.4355,1.5,4.4244,0.0014,3083.97,92.072,-3333.6667,0.0003,1.2339
72.2086,0.1139,0.502,2.3025,0.0062,0.8549,618.6455,7.8702,-0.2838,8.4172,8.087,0.0379,101.8694,215.1,0.1096,15.81,53.6588,4.3118,2.507,15.84,0.515,7.3918,1.3,6.5451,0.0013,2912.24,83.9167,670.25,0.0004,1.2837
26.6055,0.1424,0.4984,2.3025,0.0047,0.6545,623.1145,2.8636,-0.2838,3.7383,7.1995,-0.0376,137.8644,92.5,0.1096,15.81,66.4703,4.3118,2.507,15.84,0.114,4.8018,0.8,5.5481,0.0009,3024.19,85.3625,-4099.25,-0.0002,0.9883
